pitcher_id,pitcher_name,team,opponent,home_away,game_date,throws,recent_csw,recent_swstr,recent_pitches,recent_games,ks_actual
642547,,Milwaukee Brewers,Chicago Cubs,home,2025-07-30,R,0.2937123436909997,0.11530398322851153,477,5,3.0
684007,,Chicago Cubs,Milwaukee Brewers,away,2025-07-30,L,0.2583456253345128,0.11036036036036036,444,5,8.0
657277,,San Francisco Giants,Pittsburgh Pirates,home,2025-07-30,R,0.28268942944019393,0.10021321961620469,469,5,11.0
681347,,Pittsburgh Pirates,San Francisco Giants,away,2025-07-30,R,0.28481708981492987,0.10406091370558376,394,5,7.0
506433,,San Diego Padres,New York Mets,home,2025-07-30,R,0.2807633279111871,0.11388888888888889,360,5,7.0
605280,,New York Mets,San Diego Padres,away,2025-07-30,R,0.2653687468898534,0.08803611738148984,443,5,3.0
663465,,Cleveland Guardians,Colorado Rockies,home,2025-07-30,L,0.3218939393939394,0.12389380530973451,113,5,5.0
607536,,Colorado Rockies,Cleveland Guardians,away,2025-07-30,L,0.236590948236331,0.0857843137254902,408,5,
701542,,New York Yankees,Tampa Bay Rays,home,2025-07-30,R,0.24102929236438825,0.0746606334841629,442,5,4.0
641793,,Tampa Bay Rays,New York Yankees,away,2025-07-30,R,0.22272604120615086,0.08666666666666667,450,5,4.0
607259,,Cincinnati Reds,Los Angeles Dodgers,home,2025-07-30,R,0.23282428327840168,0.06813186813186813,455,5,7.0
660271,,Los Angeles Dodgers,Cincinnati Reds,away,2025-07-30,R,0.32106353527853404,0.1518324607329843,191,5,4.0
571945,,St. Louis Cardinals,Miami Marlins,home,2025-07-30,R,0.25012289451425984,0.08478802992518704,401,5,5.0
615698,,Miami Marlins,St. Louis Cardinals,away,2025-07-30,R,0.28385329361446937,0.08539944903581267,363,5,3.0
667755,,Los Angeles Angels,Texas Rangers,home,2025-07-30,R,0.2581277614266505,0.10690423162583519,449,5,7.0
543135,,Texas Rangers,Los Angeles Angels,away,2025-07-30,R,0.29446344429244564,0.12735849056603774,424,5,4.0
605488,,Athletics,Seattle Mariners,home,2025-07-30,L,0.28623421092590995,0.10585585585585586,444,5,7.0
693433,,Seattle Mariners,Athletics,away,2025-07-30,R,0.25092623343876086,0.1284796573875803,467,5,6.0
573186,,New York Yankees,Tampa Bay Rays,home,2025-07-31,R,0.22404148283903852,0.08857808857808858,429,5,3
686752,,Tampa Bay Rays,New York Yankees,away,2025-07-31,R,0.2575268817204301,0.11210762331838565,446,5,4
671096,,Cincinnati Reds,Atlanta Braves,home,2025-07-31,L,0.27000318979266347,0.10398230088495575,452,5,1
471911,,Atlanta Braves,Cincinnati Reds,away,2025-07-31,R,0.24603753026007885,0.11461318051575932,349,5,5
669923,,Seattle Mariners,Texas Rangers,home,2025-07-31,R,0.2877145856691654,0.14526315789473684,475,5,6
677958,,Texas Rangers,Seattle Mariners,away,2025-07-31,R,0.25501924299842604,0.11547344110854503,433,5,3
663903,,Cincinnati Reds,Atlanta Braves,home,2025-08-01,R,0.27930191395515724,0.12272727272727273,440,5,10.0
693821,,Atlanta Braves,Cincinnati Reds,away,2025-08-01,R,0.25771106806607225,0.11868131868131868,455,5,5.0
690990,,Chicago Cubs,Baltimore Orioles,home,2025-08-01,R,0.30159187352384137,0.12705882352941175,425,5,3.0
669432,,Baltimore Orioles,Chicago Cubs,away,2025-08-01,L,0.29545940170940177,0.12121212121212122,462,5,8.0
624133,,Philadelphia Phillies,Detroit Tigers,home,2025-08-01,L,0.279377616747182,0.09453781512605042,476,5,5.0
656427,,Detroit Tigers,Philadelphia Phillies,away,2025-08-01,R,0.2819306213001956,0.14623655913978495,465,5,7.0
680730,,Washington Nationals,Milwaukee Brewers,home,2025-08-01,L,0.2580614442065775,0.0853932584269663,445,5,3.0
500779,,Milwaukee Brewers,Washington Nationals,away,2025-08-01,L,0.23791234741129505,0.057649667405764965,451,5,4.0
592332,,Toronto Blue Jays,Kansas City Royals,home,2025-08-01,R,0.3122949545797664,0.13807531380753138,478,5,5.0
608379,,Kansas City Royals,Toronto Blue Jays,away,2025-08-01,R,0.256349567816005,0.11389521640091116,439,5,5.0
681867,,Boston Red Sox,Houston Astros,home,2025-08-01,R,0.22586062717770033,0.07377049180327869,244,5,4.0
686613,,Houston Astros,Boston Red Sox,away,2025-08-01,R,0.27993007916802637,0.10897435897435898,468,5,6.0
656849,,New York Mets,San Francisco Giants,home,2025-08-01,L,0.27023778992964165,0.08227848101265822,474,5,4.0
592662,,San Francisco Giants,New York Mets,away,2025-08-01,L,0.24022437322477702,0.10816326530612246,490,5,6.0
668909,,Cleveland Guardians,Minnesota Twins,home,2025-08-01,R,0.2905747441871176,0.1276595744680851,470,5,8.0
657746,,Minnesota Twins,Cleveland Guardians,away,2025-08-01,R,0.293963449786261,0.13596491228070176,456,5,4.0
676083,,Miami Marlins,New York Yankees,home,2025-08-01,R,0.22808546252732845,0.07434052757793765,417,5,4.0
607074,,New York Yankees,Miami Marlins,away,2025-08-01,L,0.30295626735511083,0.12549019607843137,510,5,9.0
669358,,Tampa Bay Rays,Los Angeles Dodgers,home,2025-08-01,R,0.24762301046610866,0.11530398322851153,477,5,8.0
477132,,Los Angeles Dodgers,Tampa Bay Rays,away,2025-08-01,L,0.2984366446915466,0.09662921348314607,445,5,3.0
622608,,Colorado Rockies,Pittsburgh Pirates,home,2025-08-01,R,0.2280198465937006,0.08403361344537816,357,5,
571760,,Pittsburgh Pirates,Colorado Rockies,away,2025-08-01,L,0.23792377359273714,0.06528189910979229,337,5,1.0
542881,,Los Angeles Angels,Chicago White Sox,home,2025-08-01,L,0.24190723070033418,0.0958904109589041,438,5,5.0
681343,,Chicago White Sox,Los Angeles Angels,away,2025-08-01,R,0.25564660530688055,0.09243697478991597,357,5,4.0
601713,,San Diego Padres,St. Louis Cardinals,home,2025-08-01,R,0.2966337336949503,0.11392405063291139,474,5,5.0
669461,,St. Louis Cardinals,San Diego Padres,away,2025-08-01,L,0.2277683569652126,0.06588235294117648,425,5,1.0
682052,,Athletics,Arizona Diamondbacks,home,2025-08-01,L,0.2524680355454315,0.10698689956331878,458,5,5.0
543101,,Arizona Diamondbacks,Athletics,away,2025-08-01,R,0.2855599987695715,0.12452830188679245,265,5,
669302,,Seattle Mariners,Texas Rangers,home,2025-08-01,R,0.30522581080473216,0.12837837837837837,444,5,7.0
683004,,Texas Rangers,Seattle Mariners,away,2025-08-01,R,0.27150657488593166,0.13071895424836602,459,5,7.0
656876,,Tampa Bay Rays,Los Angeles Dodgers,home,2025-08-02,R,0.2799962283296478,0.10509554140127389,314,5,6.0
605483,,Los Angeles Dodgers,Tampa Bay Rays,away,2025-08-02,L,0.2652300303336704,0.12403100775193798,258,3,8.0
571510,,Chicago Cubs,Baltimore Orioles,home,2025-08-02,L,0.31495723675164317,0.1297539149888143,447,5,8.0
608372,,Baltimore Orioles,Chicago Cubs,away,2025-08-02,R,0.23089013140978495,0.08590308370044053,454,5,5.0
453286,,Toronto Blue Jays,Kansas City Royals,home,2025-08-02,R,0.27849206349206346,0.125,432,5,5.0
702070,,Kansas City Royals,Toronto Blue Jays,away,2025-08-02,L,0.2558662669858601,0.12916666666666668,480,5,1.0
596295,,Colorado Rockies,Pittsburgh Pirates,home,2025-08-02,L,0.24523989764594178,0.08735632183908046,435,5,5.0
694973,,Pittsburgh Pirates,Colorado Rockies,away,2025-08-02,R,0.32938719974840713,0.17011494252873563,435,5,8.0
554430,,Philadelphia Phillies,Detroit Tigers,home,2025-08-02,R,0.302818616119587,0.1579961464354528,519,5,10.0
669373,,Detroit Tigers,Philadelphia Phillies,away,2025-08-02,L,0.3081610330450312,0.16701461377870563,479,5,10.0
663623,,Washington Nationals,Milwaukee Brewers,home,2025-08-02,R,0.23757087741323085,0.07311320754716981,424,5,2.0
605540,,Milwaukee Brewers,Washington Nationals,away,2025-08-02,R,0.33274702843014037,0.11398963730569948,386,5,8.0
621111,,Boston Red Sox,Houston Astros,home,2025-08-02,R,0.23981977377776106,0.07036247334754797,469,5,
676467,,Houston Astros,Boston Red Sox,away,2025-08-02,L,0.2294012330390817,0.07880434782608696,368,5,6.0
673540,,New York Mets,San Francisco Giants,home,2025-08-02,R,0.274734821822891,0.10263157894736842,380,5,4.0
678906,,San Francisco Giants,New York Mets,away,2025-08-02,R,0.27956371986222733,0.1125,80,2,4.0
622491,,Seattle Mariners,Texas Rangers,home,2025-08-02,R,0.2262388393818072,0.08583690987124463,466,5,4.0
518876,,Texas Rangers,Seattle Mariners,away,2025-08-02,R,0.2547807126599468,0.10454545454545454,440,5,6.0
676440,,Cleveland Guardians,Minnesota Twins,home,2025-08-02,R,0.3026292287357554,0.1291759465478842,449,5,5.0
641927,,Minnesota Twins,Cleveland Guardians,away,2025-08-02,R,0.26398881230814003,0.09263157894736843,475,5,4.0
691587,,Miami Marlins,New York Yankees,home,2025-08-02,R,0.2942793213782719,0.1275626423690205,439,5,5.0
693645,,New York Yankees,Miami Marlins,away,2025-08-02,R,0.27425229572076465,0.1,400,5,6.0
695505,,Cincinnati Reds,Atlanta Braves,home,2025-08-02,R,0.30094595463016516,0.17302798982188294,393,5,2.0
680735,,Atlanta Braves,Cincinnati Reds,away,2025-08-02,L,0.23051297286591402,0.09,100,5,1.0
669372,,Athletics,Arizona Diamondbacks,home,2025-08-02,R,0.2943530839375896,0.12030075187969924,266,5,2.0
668678,,Arizona Diamondbacks,Athletics,away,2025-08-02,R,0.26489859896332335,0.10619469026548672,452,5,3.0
543294,,Los Angeles Angels,Chicago White Sox,home,2025-08-02,R,0.24132372483883024,0.08355795148247978,371,5,2.0
650644,,Chicago White Sox,Los Angeles Angels,away,2025-08-02,R,0.24914613968308408,0.07226107226107226,429,5,8.0
681190,,San Diego Padres,St. Louis Cardinals,home,2025-08-02,R,0.21310092637109,0.04415584415584416,385,5,3.0
700241,,St. Louis Cardinals,San Diego Padres,away,2025-08-02,R,0.24720414088835135,0.08314087759815242,433,5,4.0
608337,,Boston Red Sox,Houston Astros,home,2025-08-03,R,0.25356298923581566,0.12638580931263857,451,5,4.0
664285,,Houston Astros,Boston Red Sox,away,2025-08-03,L,0.2834023906670834,0.12708333333333333,480,5,3.0
671212,,Tampa Bay Rays,Los Angeles Dodgers,home,2025-08-03,R,0.28709670611079063,0.0989010989010989,273,5,2.0
808967,,Los Angeles Dodgers,Tampa Bay Rays,away,2025-08-03,R,0.2985980030594858,0.12796208530805686,422,5,6.0
695505,,Cincinnati Reds,Atlanta Braves,home,2025-08-03,R,0.30094595463016516,0.17302798982188294,393,5,
680735,,Atlanta Braves,Cincinnati Reds,away,2025-08-03,L,0.23051297286591402,0.09,100,5,
695418,,Washington Nationals,Milwaukee Brewers,home,2025-08-03,R,0.22812382350038946,0.11203319502074689,241,5,6.0
701656,,Milwaukee Brewers,Washington Nationals,away,2025-08-03,R,0.24702464500224433,0.12195121951219512,410,5,4.0
605135,,Toronto Blue Jays,Kansas City Royals,home,2025-08-03,R,0.3125679763205155,0.11357340720221606,361,5,5.0
607625,,Kansas City Royals,Toronto Blue Jays,away,2025-08-03,R,0.27565727481297336,0.08803611738148984,443,5,3.0
593423,,New York Mets,San Francisco Giants,home,2025-08-03,R,0.2588288086978501,0.09859154929577464,426,5,3.0
687931,,San Francisco Giants,New York Mets,away,2025-08-03,L,0.2568627450980392,0.06875,160,2,4.0
676282,,Cleveland Guardians,Minnesota Twins,home,2025-08-03,L,0.32425573440948957,0.1471264367816092,435,5,9.0
570632,,Minnesota Twins,Cleveland Guardians,away,2025-08-03,R,0.1941433975094564,0.10135135135135136,148,5,3.0
665795,,Miami Marlins,New York Yankees,home,2025-08-03,R,0.3165410268207216,0.13863636363636364,440,5,7.0
661563,,New York Yankees,Miami Marlins,away,2025-08-03,R,0.23376623376623376,0.06493506493506493,77,1,3.0
607067,,Chicago Cubs,Baltimore Orioles,home,2025-08-03,R,0.2682711067652743,0.08633093525179857,417,5,4.0
687064,,Baltimore Orioles,Chicago Cubs,away,2025-08-03,R,0.2691592320312496,0.10236220472440945,381,5,4.0
687134,,Colorado Rockies,Pittsburgh Pirates,home,2025-08-03,R,0.20823632223090524,0.06474820143884892,417,5,2.0
656605,,Pittsburgh Pirates,Colorado Rockies,away,2025-08-03,R,0.2413209299757658,0.09859154929577464,426,5,4.0
678022,,Athletics,Arizona Diamondbacks,home,2025-08-03,R,0.2583586752450707,0.14146341463414633,205,5,4.0
593958,,Arizona Diamondbacks,Athletics,away,2025-08-03,L,0.22535140592968822,0.08441558441558442,462,5,5.0
686799,,Los Angeles Angels,Chicago White Sox,home,2025-08-03,R,0.2143656600851723,0.08378378378378379,370,5,2.0
680732,,Chicago White Sox,Los Angeles Angels,away,2025-08-03,R,0.2628634212865037,0.10762331838565023,446,5,7.0
656302,,San Diego Padres,St. Louis Cardinals,home,2025-08-03,R,0.30316096875480314,0.14915966386554622,476,5,9.0
669467,,St. Louis Cardinals,San Diego Padres,away,2025-08-03,R,0.25013872232188794,0.11304347826086956,460,5,4.0
688138,,Seattle Mariners,Texas Rangers,home,2025-08-03,R,0.2710595919914994,0.08254716981132075,424,5,3.0
594798,,Texas Rangers,Seattle Mariners,away,2025-08-03,R,0.2800421746076581,0.16192560175054704,457,5,5.0
650911,,Philadelphia Phillies,Detroit Tigers,home,2025-08-03,L,0.34867491437917064,0.15565031982942432,469,5,6.0
450203,,Detroit Tigers,Philadelphia Phillies,away,2025-08-03,R,0.25717928018514846,0.10187110187110188,481,5,6.0
670912,,Pittsburgh Pirates,San Francisco Giants,home,2025-08-04,R,0.37209302325581395,0.13953488372093023,43,1,3.0
434378,,San Francisco Giants,Pittsburgh Pirates,away,2025-08-04,R,0.2575751029618811,0.10352422907488987,454,5,4.0
663554,,Detroit Tigers,Minnesota Twins,home,2025-08-04,R,0.26331166745050055,0.09947643979057591,382,5,4.0
701519,,Minnesota Twins,Detroit Tigers,away,2025-08-04,R,0.2966328712147809,0.12040133779264214,299,5,7.0
645261,,Miami Marlins,Houston Astros,home,2025-08-04,R,0.24777767631143996,0.08249496981891348,497,5,5.0
669920,,Houston Astros,Miami Marlins,away,2025-08-04,R,0.2548157442575511,0.10588235294117647,425,5,6.0
666200,,Philadelphia Phillies,Baltimore Orioles,home,2025-08-04,L,0.29534750137293203,0.11777301927194861,467,5,7.0
700249,,Baltimore Orioles,Philadelphia Phillies,away,2025-08-04,L,0.2741704309222669,0.08899297423887588,427,5,7.0
678394,,Boston Red Sox,Kansas City Royals,home,2025-08-04,R,0.255702527855462,0.1,490,5,5.0
663559,,Kansas City Royals,Boston Red Sox,away,2025-08-04,L,0.24930242947484324,0.055415617128463476,397,5,2.0
640455,,New York Mets,Cleveland Guardians,home,2025-08-04,L,0.27708826373111994,0.10852713178294573,387,5,3.0
677944,,Cleveland Guardians,New York Mets,away,2025-08-04,R,0.2644886603749401,0.09240246406570841,487,5,6.0
607200,,Atlanta Braves,Milwaukee Brewers,home,2025-08-04,R,0.24263853752462688,0.08430232558139535,344,5,
682990,,Milwaukee Brewers,Atlanta Braves,away,2025-08-04,R,0.2795387848585523,0.10114942528735632,435,5,4.0
647336,,Chicago Cubs,Cincinnati Reds,home,2025-08-04,R,0.26478314367308675,0.08943089430894309,369,5,3.0
666157,,Cincinnati Reds,Chicago Cubs,away,2025-08-04,L,0.32002003565923953,0.11951219512195121,410,5,1.0
571578,,Texas Rangers,New York Yankees,home,2025-08-04,L,0.28905432544098647,0.1179245283018868,424,5,3.0
608331,,New York Yankees,Texas Rangers,away,2025-08-04,L,0.2641115476179365,0.11042944785276074,489,5,7.0
685299,,Colorado Rockies,Toronto Blue Jays,home,2025-08-04,R,0.2063316757716144,0.06443298969072164,388,5,1.0
641778,,Toronto Blue Jays,Colorado Rockies,away,2025-08-04,L,0.2857754924664162,0.09523809523809523,420,5,4.0
579328,,Los Angeles Angels,Tampa Bay Rays,home,2025-08-04,L,0.24695778683681907,0.09795918367346938,490,5,7.0
605288,,Tampa Bay Rays,Los Angeles Angels,away,2025-08-04,R,0.2269415129500633,0.07174887892376682,446,5,3.0
694297,,Arizona Diamondbacks,San Diego Padres,home,2025-08-04,R,0.25510554904508337,0.08798283261802575,466,5,4.0
676664,,San Diego Padres,Arizona Diamondbacks,away,2025-08-04,L,0.25797078652613825,0.10185185185185185,432,5,4.0
607192,,Los Angeles Dodgers,St. Louis Cardinals,home,2025-08-04,R,0.2842078767889474,0.11853448275862069,464,5,7.0
543243,,St. Louis Cardinals,Los Angeles Dodgers,away,2025-08-04,R,0.33243978243978245,0.12534059945504086,367,5,8.0
681347,,Pittsburgh Pirates,San Francisco Giants,home,2025-08-05,R,0.27628767805022403,0.09768637532133675,389,5,3.0
657277,,San Francisco Giants,Pittsburgh Pirates,away,2025-08-05,R,0.2834638402146047,0.09341825902335456,471,5,10.0
663978,,Detroit Tigers,Minnesota Twins,home,2025-08-05,R,0.23463230694840648,0.0966183574879227,414,5,
805673,,Minnesota Twins,Detroit Tigers,away,2025-08-05,R,0.2773145540587401,0.1189873417721519,395,5,6.0
615698,,Miami Marlins,Houston Astros,home,2025-08-05,R,0.27477661129835046,0.09651474530831099,373,5,2.0
595345,,Houston Astros,Miami Marlins,away,2025-08-05,L,0.35822281167108755,0.15151515151515152,99,5,2.0
669022,,Washington Nationals,Athletics,home,2025-08-05,L,0.2446352758755547,0.0924170616113744,422,5,
622663,,Athletics,Washington Nationals,away,2025-08-05,R,0.24016850709930226,0.08297872340425531,470,5,5.0
592836,,Philadelphia Phillies,Baltimore Orioles,home,2025-08-05,R,0.2576797666857908,0.055408970976253295,379,5,4.0
665152,,Baltimore Orioles,Philadelphia Phillies,away,2025-08-05,R,0.27237923823781374,0.1127348643006263,479,5,6.0
676979,,Boston Red Sox,Kansas City Royals,home,2025-08-05,L,0.2916598639455782,0.13717693836978131,503,5,8.0
686701,,Kansas City Royals,Boston Red Sox,away,2025-08-05,R,0.26704357745919266,0.09487179487179487,390,5,2.0
605280,,New York Mets,Cleveland Guardians,home,2025-08-05,R,0.267299781372612,0.08816705336426914,431,5,6.0
671106,,Cleveland Guardians,New York Mets,away,2025-08-05,L,0.24821110017339337,0.09090909090909091,462,5,6.0
666214,,Atlanta Braves,Milwaukee Brewers,home,2025-08-05,L,0.30656298664111625,0.12073490813648294,381,5,3.0
642547,,Milwaukee Brewers,Atlanta Braves,away,2025-08-05,R,0.2880434094506369,0.13141683778234087,487,5,7.0
684007,,Chicago Cubs,Cincinnati Reds,home,2025-08-05,L,0.25991712873943684,0.11699779249448124,453,5,7.0
641793,,Cincinnati Reds,Chicago Cubs,away,2025-08-05,R,0.23516710982846623,0.10457516339869281,459,5,8.0
543135,,Texas Rangers,New York Yankees,home,2025-08-05,R,0.28085800211557493,0.12666666666666668,450,5,6.0
701542,,New York Yankees,Texas Rangers,away,2025-08-05,R,0.2318096044892381,0.08791208791208792,455,5,5.0
683627,,Colorado Rockies,Toronto Blue Jays,home,2025-08-05,R,0.2681646479818478,0.11848341232227488,211,5,2.0
621244,,Toronto Blue Jays,Colorado Rockies,away,2025-08-05,R,0.23087183345226334,0.07712082262210797,389,5,5.0
667755,,Los Angeles Angels,Tampa Bay Rays,home,2025-08-05,R,0.2538125644285266,0.10416666666666667,432,5,4.0
686752,,Tampa Bay Rays,Los Angeles Angels,away,2025-08-05,R,0.2414695340501792,0.09480812641083522,443,5,6.0
669194,,Arizona Diamondbacks,San Diego Padres,home,2025-08-05,R,0.22494217062591698,0.09734513274336283,452,5,8.0
506433,,San Diego Padres,Arizona Diamondbacks,away,2025-08-05,R,0.26409666124452047,0.0921409214092141,369,5,5.0
693433,,Seattle Mariners,Chicago White Sox,home,2025-08-05,R,0.2592951931485678,0.12691466083150985,457,5,9.0
663436,,Chicago White Sox,Seattle Mariners,away,2025-08-05,R,0.251274306891636,0.12967032967032968,455,5,5.0
686218,,Los Angeles Dodgers,St. Louis Cardinals,home,2025-08-05,R,0.2650329202960782,0.11271676300578035,346,5,5.0
571945,,St. Louis Cardinals,Los Angeles Dodgers,away,2025-08-05,R,0.24635532459685655,0.0821917808219178,365,5,1.0
571760,,Pittsburgh Pirates,San Francisco Giants,home,2025-08-06,L,0.22213429990852665,0.06528189910979229,337,5,1
592662,,San Francisco Giants,Pittsburgh Pirates,away,2025-08-06,L,0.24799438099478482,0.11313131313131314,495,5,8
624133,,Philadelphia Phillies,Baltimore Orioles,home,2025-08-06,L,0.26529866937876095,0.07739307535641547,491,5,3
669432,,Baltimore Orioles,Philadelphia Phillies,away,2025-08-06,L,0.283746114996115,0.1087866108786611,478,5,6
656849,,New York Mets,Cleveland Guardians,home,2025-08-06,L,0.2765430151941775,0.1,460,5,7
668909,,Cleveland Guardians,New York Mets,away,2025-08-06,R,0.27491445945466797,0.11222444889779559,499,5,6
656427,,Detroit Tigers,Minnesota Twins,home,2025-08-06,R,0.2591663936579191,0.12555066079295155,454,5,3
701487,,Minnesota Twins,Detroit Tigers,away,2025-08-06,R,0.2494687310261081,0.11351351351351352,185,3,3
690990,,Chicago Cubs,Cincinnati Reds,home,2025-08-06,R,0.3012933660611548,0.12686567164179105,402,5,6
671096,,Cincinnati Reds,Chicago Cubs,away,2025-08-06,L,0.26957894736842103,0.102880658436214,486,5,3
683004,,Texas Rangers,New York Yankees,home,2025-08-06,R,0.27621245723887283,0.1244343891402715,442,5,3
607074,,New York Yankees,Texas Rangers,away,2025-08-06,L,0.2968372118180307,0.13043478260869565,506,5,3
607536,,Colorado Rockies,Toronto Blue Jays,home,2025-08-06,L,0.26061840819056437,0.09948979591836735,392,5,4
592332,,Toronto Blue Jays,Colorado Rockies,away,2025-08-06,R,0.30934461556565607,0.13530655391120508,473,5,8
542881,,Los Angeles Angels,Tampa Bay Rays,home,2025-08-06,L,0.2675164041355945,0.10817307692307693,416,5,5
669358,,Tampa Bay Rays,Los Angeles Angels,away,2025-08-06,R,0.25547696371013284,0.10991379310344827,464,5,9
660271,,Los Angeles Dodgers,St. Louis Cardinals,home,2025-08-06,R,0.33217464638964517,0.16972477064220184,218,5,8
669461,,St. Louis Cardinals,Los Angeles Dodgers,away,2025-08-06,L,0.21387946807632371,0.05236907730673317,401,5,1
676083,,Miami Marlins,Houston Astros,home,2025-08-06,R,0.23533999661113078,0.07506053268765134,413,5,2
681293,,Houston Astros,Miami Marlins,away,2025-08-06,R,0.2812767897856817,0.12814070351758794,398,5,5
676917,,Washington Nationals,Athletics,home,2025-08-06,R,0.29545454545454547,0.2159090909090909,88,1,6
605488,,Athletics,Washington Nationals,away,2025-08-06,L,0.2759957817533994,0.11060948081264109,443,5,5
669160,,Boston Red Sox,Kansas City Royals,home,2025-08-06,R,0.2898565292436701,0.09111617312072894,439,5,4
608379,,Kansas City Royals,Boston Red Sox,away,2025-08-06,R,0.2512199484006713,0.09397590361445783,415,5,3
675911,,Atlanta Braves,Milwaukee Brewers,home,2025-08-06,R,0.2434621663884883,0.13034623217922606,491,5,6
500779,,Milwaukee Brewers,Atlanta Braves,away,2025-08-06,L,0.2413263259059187,0.07112068965517242,464,5,7
543101,,Arizona Diamondbacks,San Diego Padres,home,2025-08-06,R,0.2831656325723884,0.11956521739130435,276,5,4
641482,,San Diego Padres,Arizona Diamondbacks,away,2025-08-06,L,0.2936954304365565,0.09634551495016612,301,4,3
669923,,Seattle Mariners,Chicago White Sox,home,2025-08-06,R,0.282813841252292,0.13991769547325103,486,5,9
686563,,Chicago White Sox,Seattle Mariners,away,2025-08-06,R,0.22788888435824134,0.11246943765281174,409,5,1
680730,,Washington Nationals,Athletics,home,2025-08-07,L,0.24381995813846605,0.07586206896551724,435,5,4
682052,,Athletics,Washington Nationals,away,2025-08-07,L,0.2567343832328318,0.10743801652892562,484,5,10
669302,,Seattle Mariners,Chicago White Sox,home,2025-08-07,R,0.28854302550492555,0.13555555555555557,450,5,6
681343,,Chicago White Sox,Seattle Mariners,away,2025-08-07,R,0.2811273745376498,0.11590296495956873,371,5,8
694973,,Pittsburgh Pirates,Cincinnati Reds,home,2025-08-07,R,0.3096938346942173,0.14537444933920704,454,5,8
663903,,Cincinnati Reds,Pittsburgh Pirates,away,2025-08-07,R,0.2662689682187232,0.12558139534883722,430,5,2
471911,,Atlanta Braves,Miami Marlins,home,2025-08-07,R,0.26063947200765164,0.1220159151193634,377,5,2
691587,,Miami Marlins,Atlanta Braves,away,2025-08-07,R,0.2813635785844803,0.12009237875288684,433,5,1
656605,,Pittsburgh Pirates,Cincinnati Reds,home,2025-08-08,R,0.2352462154208384,0.09534883720930233,430,5,3
695505,,Cincinnati Reds,Pittsburgh Pirates,away,2025-08-08,R,0.3123881207115065,0.17543859649122806,399,5,10
608372,,Baltimore Orioles,Athletics,home,2025-08-08,R,0.21914997283418333,0.07296137339055794,466,5,4
669372,,Athletics,Baltimore Orioles,away,2025-08-08,R,0.32090110025201307,0.14285714285714285,322,5,9
693645,,New York Yankees,Houston Astros,home,2025-08-08,R,0.25873411883525194,0.10454545454545454,440,5,3
686613,,Houston Astros,New York Yankees,away,2025-08-08,R,0.27657163985453087,0.10300429184549356,466,5,5
669373,,Detroit Tigers,Los Angeles Angels,home,2025-08-08,L,0.3002367693704169,0.16108786610878661,478,5,6
543294,,Los Angeles Angels,Detroit Tigers,away,2025-08-08,R,0.27214060443619764,0.09943181818181818,352,5,6
693821,,Atlanta Braves,Miami Marlins,home,2025-08-08,R,0.24622591955122072,0.11013215859030837,454,5,3
665795,,Miami Marlins,Atlanta Braves,away,2025-08-08,R,0.3248182949145034,0.15904139433551198,459,5,11
650644,,Chicago White Sox,Cleveland Guardians,home,2025-08-08,R,0.25792470289202707,0.08665105386416862,427,5,6
676440,,Cleveland Guardians,Chicago White Sox,away,2025-08-08,R,0.29494057187766326,0.12581344902386118,461,5,7
518876,,Texas Rangers,Philadelphia Phillies,home,2025-08-08,R,0.24798325479865918,0.09846827133479212,457,5,4
650911,,Philadelphia Phillies,Texas Rangers,away,2025-08-08,L,0.3371520478067991,0.14623655913978495,465,5,6
657746,,Minnesota Twins,Kansas City Royals,home,2025-08-08,R,0.281331621370572,0.11210762331838565,446,5,5
607625,,Kansas City Royals,Minnesota Twins,away,2025-08-08,R,0.26590117725199774,0.0835214446952596,443,5,1
605540,,Milwaukee Brewers,New York Mets,home,2025-08-08,R,0.3182443159527444,0.1189873417721519,395,5,8
673540,,New York Mets,Milwaukee Brewers,away,2025-08-08,R,0.25796677973839327,0.07853403141361257,382,5,2
700241,,St. Louis Cardinals,Chicago Cubs,home,2025-08-08,R,0.24581273132997267,0.06981981981981981,444,5,3
571510,,Chicago Cubs,St. Louis Cardinals,away,2025-08-08,L,0.30046448312845475,0.11504424778761062,452,5,3
668678,,Arizona Diamondbacks,Colorado Rockies,home,2025-08-08,R,0.24387620942498373,0.09395973154362416,447,5,6
596295,,Colorado Rockies,Arizona Diamondbacks,away,2025-08-08,L,0.24244486659004122,0.06880733944954129,436,5,3
601713,,San Diego Padres,Boston Red Sox,home,2025-08-08,R,0.29327301674200035,0.10570824524312897,473,5,3
621111,,Boston Red Sox,San Diego Padres,away,2025-08-08,R,0.24206977377776107,0.07526881720430108,465,5,4
622491,,Seattle Mariners,Tampa Bay Rays,home,2025-08-08,R,0.21460247574544358,0.08172043010752689,465,5,5
656876,,Tampa Bay Rays,Seattle Mariners,away,2025-08-08,R,0.2780974941524326,0.10249307479224377,361,5,4
477132,,Los Angeles Dodgers,Toronto Blue Jays,home,2025-08-08,L,0.2891934014483034,0.0883054892601432,419,5,4
453286,,Toronto Blue Jays,Los Angeles Dodgers,away,2025-08-08,R,0.27877551020408164,0.1222707423580786,458,5,5
657424,,San Francisco Giants,Washington Nationals,home,2025-08-08,L,0.26607627666451195,0.09473684210526316,95,5,1
